,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,4330.74143518156,1671.8084216677962,-380.44339358481295,325.24391049767354,-355.1688293654788,86.73489674464216,-79.52460765238763,163.67396631681527,31.514540928457215,-83.38565423678574,29.216921735666876,184.57674162305358,-51.92749884913004,173.04367444263644,143.44856103406917,191.95037104064505,304.16583751163205,62.83265699453253,165.06963088687738,56.15682185200734
1,1671.8084216677962,993.0383987320853,-53.84957469353497,95.83872152994505,-57.46648065836118,21.01842514729917,27.990548083898908,48.452891041281674,75.98216846950362,-33.25757370998629,4.326627363008975,7.308008002962135,-36.82408555308234,48.221024837347784,45.78309236392458,88.35007041184952,122.39563863832447,20.80136660526188,59.55956057405438,58.35943291447129
2,-380.44339358481295,-53.84957469353497,268.4184809769081,11.259732822528337,26.998991807435758,68.68624089926737,27.77483896962138,15.874635364039754,19.181622361842816,32.95821488992567,-39.10092185135138,-71.92122710036081,-55.48137230685291,-27.688805465220597,7.579341525329765,40.21469120659369,44.039618532321974,-2.3107286884609217,-4.549849748022997,19.828198449242358
3,325.24391049767354,95.83872152994505,11.259732822528337,218.55961998852388,-19.697752526159434,4.154041014804714,105.7122482690884,-24.108184700328945,50.59137279212655,55.76706071061542,-29.890299679354552,-10.149598011048916,-8.648008941511032,36.984317069633214,38.801097443779994,3.1260133410870368,36.85489532916211,18.383406217716786,6.022986939103382,15.314649168903443
4,-355.1688293654788,-57.46648065836118,26.998991807435758,-19.697752526159434,123.17502376378556,2.160764457986538,12.055497363005841,-13.797931355291729,-3.278802011620179,2.5507219566811683,1.5631914406098182,-21.538572207788565,16.351810925859333,-19.12798179906476,-27.790203356069238,-34.94052469239183,-55.998892826857684,-17.826925823010193,-18.90660962216276,-3.728960450653659
5,86.73489674464216,21.01842514729917,68.68624089926737,4.154041014804714,2.160764457986538,87.73536577115605,1.9976182875657482,29.235512493414287,0.13265560797249432,-4.428731904257978,-10.081202684704467,-15.45097433062482,-26.780090305808134,-1.2163633863567518,15.17091689345931,43.64892489094118,51.78922902028387,5.696795636175904,16.763730496541225,16.406687654485136
6,-79.52460765238763,27.990548083898908,27.77483896962138,105.7122482690884,12.055497363005841,1.9976182875657482,142.01072350116158,-21.022004741366203,59.34997759730954,53.21942449117004,-26.681306832400782,-38.21128722370804,-4.651021233395623,13.043913372259107,26.000007928725047,2.7734392245285604,12.252523517568962,8.798010820027313,-15.165549628189762,19.88714409442137
7,163.67396631681527,48.452891041281674,15.874635364039754,-24.108184700328945,-13.797931355291729,29.235512493414287,-21.022004741366203,76.7267166889189,4.775041476565657,-17.125559405769092,12.150894542343792,4.046255691134903,-14.933963869081763,-0.6063114175984711,7.579139899678466,27.585369327226857,22.777419416904287,-0.11838093167765562,9.899649286709064,2.9033367421867196
8,31.514540928457215,75.98216846950362,19.181622361842816,50.59137279212655,-3.278802011620179,0.13265560797249432,59.34997759730954,4.775041476565657,73.62637241883634,31.01250228805321,-9.247240250506948,-27.788568984839507,-13.63251534091704,5.514195211756922,16.127620249408906,11.475447063359471,21.24690097403203,10.629928887540501,-2.253985557735111,19.760870844010768
9,-83.38565423678574,-33.25757370998629,32.95821488992567,55.76706071061542,2.5507219566811683,-4.428731904257978,53.21942449117004,-17.125559405769092,31.01250228805321,73.95966679405107,4.126479386876099,-5.721317985887651,5.9059191281192795,5.661385944150063,8.276456476562261,-13.796186645364461,-7.17363035884744,-0.06115834274401713,-9.969356665430185,5.058515545078243
10,29.216921735666876,4.326627363008975,-39.10092185135138,-29.890299679354552,1.5631914406098182,-10.081202684704467,-26.681306832400782,12.150894542343792,-9.247240250506948,4.126479386876099,70.39469647166605,48.37071148607212,28.763349814484783,-0.16107840710688437,-19.09808651324264,-20.772864573457923,-25.867086403866644,7.368465658329361,14.810202656250283,5.936695556751365
11,184.57674162305358,7.308008002962135,-71.92122710036081,-10.149598011048916,-21.538572207788565,-15.45097433062482,-38.21128722370804,4.046255691134903,-27.788568984839507,-5.721317985887651,48.37071148607212,94.60396952516011,56.24608671124988,18.59207734323905,-8.534243619119962,-31.664029467207357,-34.75185828214045,-8.540636818851535,2.889061172698748,-22.510684616590943
12,-51.92749884913004,-36.82408555308234,-55.48137230685291,-8.648008941511032,16.351810925859333,-26.780090305808134,-4.651021233395623,-14.933963869081763,-13.63251534091704,5.9059191281192795,28.763349814484783,56.24608671124988,77.57698391488759,31.892333687142166,0.6877659687583937,-29.72238256313573,-44.24078388717404,-8.970136329065584,-8.821206067830694,-25.884997041271916
13,173.04367444263644,48.221024837347784,-27.688805465220597,36.984317069633214,-19.12798179906476,-1.2163633863567518,13.043913372259107,-0.6063114175984711,5.514195211756922,5.661385944150063,-0.16107840710688437,18.59207734323905,31.892333687142166,63.43077895924027,47.6809479613953,25.2443437511227,23.221456665865464,-0.6802711416273328,-0.7699784130901484,-15.74786183427286
14,143.44856103406917,45.78309236392458,7.579341525329765,38.801097443779994,-27.790203356069238,15.17091689345931,26.000007928725047,7.579139899678466,16.127620249408906,8.276456476562261,-19.09808651324264,-8.534243619119962,0.6877659687583937,47.6809479613953,82.8131907554438,75.61263805767838,66.48660551376584,5.510753913564264,-17.40740790343713,-14.32288920793602
15,191.95037104064505,88.35007041184952,40.21469120659369,3.1260133410870368,-34.94052469239183,43.64892489094118,2.7734392245285604,27.585369327226857,11.475447063359471,-13.796186645364461,-20.772864573457923,-31.664029467207357,-29.72238256313573,25.2443437511227,75.61263805767838,135.33470209053016,126.57418456101901,27.01691599108721,2.667643363116501,0.606283495996189
16,304.16583751163205,122.39563863832447,44.039618532321974,36.85489532916211,-55.998892826857684,51.78922902028387,12.252523517568962,22.777419416904287,21.24690097403203,-7.17363035884744,-25.867086403866644,-34.75185828214045,-44.24078388717404,23.221456665865464,66.48660551376584,126.57418456101901,166.8227748049836,60.847798293347516,31.768232852335984,25.989259909468093
17,62.83265699453253,20.80136660526188,-2.3107286884609217,18.383406217716786,-17.826925823010193,5.696795636175904,8.798010820027313,-0.11838093167765562,10.629928887540501,-0.06115834274401713,7.368465658329361,-8.540636818851535,-8.970136329065584,-0.6802711416273328,5.510753913564264,27.01691599108721,60.847798293347516,84.27602865894312,61.1253815577392,39.28765386485859
18,165.06963088687738,59.55956057405438,-4.549849748022997,6.022986939103382,-18.90660962216276,16.763730496541225,-15.165549628189762,9.899649286709064,-2.253985557735111,-9.969356665430185,14.810202656250283,2.889061172698748,-8.821206067830694,-0.7699784130901484,-17.40740790343713,2.667643363116501,31.768232852335984,61.1253815577392,99.08988620644202,60.495753321984765
19,56.15682185200734,58.35943291447129,19.828198449242358,15.314649168903443,-3.728960450653659,16.406687654485136,19.88714409442137,2.9033367421867196,19.760870844010768,5.058515545078243,5.936695556751365,-22.510684616590943,-25.884997041271916,-15.74786183427286,-14.32288920793602,0.606283495996189,25.989259909468093,39.28765386485859,60.495753321984765,91.8457484010227
