,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3602.355911748582,459.23121771915135,-1077.7591882867284,205.3507235126268,-510.5812072675408,124.3836483184362,-238.17152454295095,-63.358465089459386,-206.67966173741945,-159.16175460446652,-266.1479132378799,-5.701303247441743,65.48087365058254,53.63852057404255,135.51714454015396,-25.196055164779104,97.47170577379205,-97.29407751163166,83.22413496124736,13.311404036748778
1,459.23121771915135,681.5545569180492,65.70375357282175,-222.634428953343,100.65835874310747,-60.442422839275686,-100.23213017097218,16.701144559252704,-81.22720352276944,-77.01703158257462,-53.631433479960116,-17.205625556636168,25.16998073447824,-3.7064404854724966,17.716529678666404,-18.075227721588732,-2.722190525282923,-25.313700487603267,-12.863887959563103,42.349178540558874
2,-1077.7591882867284,65.70375357282175,631.6535668851056,-17.64712152157005,198.9079540823878,-7.791859823550183,47.17169599431192,43.516982284018724,53.66685298638357,45.35210804093696,68.13982900653681,7.640941548223653,-26.78220732160656,-23.298497377441446,-42.87805972646461,-3.2759393433114425,-36.992964241006604,-3.2467872704381695,-43.172873790557915,-16.550406959566303
3,205.3507235126268,-222.634428953343,-17.64712152157005,487.39596015585806,-42.1524802672692,38.617193280003555,107.68989358464569,-115.47660074488049,106.0258246638633,28.956245347810437,-24.62345827787673,40.010230998964026,-15.389653687563916,5.969421033199985,-25.679847062202462,-3.9410679452934527,-33.985998134970615,-43.412142398228674,-28.181844158668422,-53.1733055291944
4,-510.5812072675408,100.65835874310747,198.9079540823878,-42.1524802672692,331.2510374705815,-21.45776594203415,-32.039213077855344,86.59658951102537,2.846579853211657,19.188412485138088,15.694885213014752,-16.89096302318116,14.482925544448424,-24.54136566237306,-31.26097674212269,-10.195398202116122,-8.556318982962873,-6.291894560499053,-29.905080955085193,33.97736332109444
5,124.3836483184362,-60.442422839275686,-7.791859823550183,38.617193280003555,-21.45776594203415,117.39889408220168,42.05893284917378,13.426581153133313,5.491861539238749,1.556627473119014,-10.741301511236616,3.844931442708269,2.7472676094309723,9.180402037849337,10.244491563656286,-3.242661591769759,-0.8540574028311406,-7.474500076880175,3.6955739987470664,-17.432232578621633
6,-238.17152454295095,-100.23213017097218,47.17169599431192,107.68989358464569,-32.039213077855344,42.05893284917378,237.4317638125456,-4.800942658870621,49.19619203185288,33.28982215898491,33.83896845539536,24.44444565899094,-35.19427207757407,-6.628415309187592,-12.413205155060744,6.345203360340985,-13.255247757813166,10.608237043670673,-16.23509086331745,-51.19142383226033
7,-63.358465089459386,16.701144559252704,43.516982284018724,-115.47660074488049,86.59658951102537,13.426581153133313,-4.800942658870621,212.21611087172474,-38.37255731097411,16.5384957769483,39.686948968060335,-32.98042070224885,-16.37586251796265,-25.343127773855798,2.4099817482949097,5.308053196366734,62.027563337971785,17.641628773638683,3.416428680861346,14.028745897851378
8,-206.67966173741945,-81.22720352276944,53.66685298638357,106.0258246638633,2.846579853211657,5.491861539238749,49.19619203185288,-38.37255731097411,153.34637216787263,51.214059565011425,10.873006556620483,27.652098219278102,-9.315005875932794,10.14652119256917,-20.073871962905454,6.93129795292606,-17.357675697854603,-2.009563952206461,-14.929947366701574,-28.266565137363507
9,-159.16175460446652,-77.01703158257462,45.35210804093696,28.956245347810437,19.188412485138088,1.556627473119014,33.28982215898491,16.5384957769483,51.214059565011425,108.89342701759706,42.53356140421374,10.595480780369682,-10.028368518991616,-26.73203768465639,-13.90849887057834,-4.461275601032569,7.8589452312446815,14.302187727116262,3.6090564560172567,-12.625701297073855
10,-266.1479132378799,-53.631433479960116,68.13982900653681,-24.62345827787673,15.694885213014752,-10.741301511236616,33.83896845539536,39.686948968060335,10.873006556620483,42.53356140421374,113.0487013771789,11.57080269141241,-27.742906662813787,-16.75139571413711,-26.95804402456252,-0.8895902555259666,14.208326947789644,31.860078247387175,9.273015107730535,11.185716064396578
11,-5.701303247441743,-17.205625556636168,7.640941548223653,40.010230998964026,-16.89096302318116,3.844931442708269,24.44444565899094,-32.98042070224885,27.652098219278102,10.595480780369682,11.57080269141241,76.54678589643356,28.815156058571525,13.96315102964376,3.6550614892233666,-11.612181685590603,-25.09929834270817,-23.88440585774357,-7.071027868357678,-6.2971639077942925
12,65.48087365058254,25.16998073447824,-26.78220732160656,-15.389653687563916,14.482925544448424,2.7472676094309723,-35.19427207757407,-16.37586251796265,-9.315005875932794,-10.028368518991616,-27.742906662813787,28.815156058571525,102.81629996280172,49.698018790302015,21.704738375915856,-7.748632906058756,-50.8746810645514,-40.056366376417444,-31.155569527351588,2.533720435843109
13,53.63852057404255,-3.7064404854724966,-23.298497377441446,5.969421033199985,-24.54136566237306,9.180402037849337,-6.628415309187592,-25.343127773855798,10.14652119256917,-26.73203768465639,-16.75139571413711,13.96315102964376,49.698018790302015,99.14856500335911,41.64399475843184,2.569095193133997,-29.189598515055838,-42.08681727050232,-28.240237879174217,-17.941693281439537
14,135.51714454015396,17.716529678666404,-42.87805972646461,-25.679847062202462,-31.26097674212269,10.244491563656286,-12.413205155060744,2.4099817482949097,-20.073871962905454,-13.90849887057834,-26.95804402456252,3.6550614892233666,21.704738375915856,41.64399475843184,84.21071744291675,29.426573892853813,1.3418884516494938,-17.964811249241436,-24.762127907068155,-18.329705680754675
15,-25.196055164779104,-18.075227721588732,-3.2759393433114425,-3.9410679452934527,-10.195398202116122,-3.242661591769759,6.345203360340985,5.308053196366734,6.93129795292606,-4.461275601032569,-0.8895902555259666,-11.612181685590603,-7.748632906058756,2.569095193133997,29.426573892853813,71.5762972504114,41.35513987758818,10.217849555076729,-11.006549466614226,-29.96384058948621
16,97.47170577379205,-2.722190525282923,-36.992964241006604,-33.985998134970615,-8.556318982962873,-0.8540574028311406,-13.255247757813166,62.027563337971785,-17.357675697854603,7.8589452312446815,14.208326947789644,-25.09929834270817,-50.8746810645514,-29.189598515055838,1.3418884516494938,41.35513987758818,138.09084074555648,64.22255683183441,30.73093503764724,5.8706091266173335
17,-97.29407751163166,-25.313700487603267,-3.2467872704381695,-43.412142398228674,-6.291894560499053,-7.474500076880175,10.608237043670673,17.641628773638683,-2.009563952206461,14.302187727116262,31.860078247387175,-23.88440585774357,-40.056366376417444,-42.08681727050232,-17.964811249241436,10.217849555076729,64.22255683183441,112.48602721857554,61.89238826064308,18.95934813748223
18,83.22413496124736,-12.863887959563103,-43.172873790557915,-28.181844158668422,-29.905080955085193,3.6955739987470664,-16.23509086331745,3.416428680861346,-14.929947366701574,3.6090564560172567,9.273015107730535,-7.071027868357678,-31.155569527351588,-28.240237879174217,-24.762127907068155,-11.006549466614226,30.73093503764724,61.89238826064308,110.44146984852841,61.888232761234654
19,13.311404036748778,42.349178540558874,-16.550406959566303,-53.1733055291944,33.97736332109444,-17.432232578621633,-51.19142383226033,14.028745897851378,-28.266565137363507,-12.625701297073855,11.185716064396578,-6.2971639077942925,2.533720435843109,-17.941693281439537,-18.329705680754675,-29.96384058948621,5.8706091266173335,18.95934813748223,61.888232761234654,130.15225699215028
