0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-542.43335,0.4812076,0.4807102,0.4798832,0.47872564,0.47724074,0.4754286,0.47329313,0.47083512,0.46805933,0.4649674,0.4615646,0.45785367,0.45384037,0.44952834,0.44492385,0.44004047,0.4348579,0.42940873,0.42369103
-536.4613,8.819165,8.50111,7.9904156,7.314938,6.5112853,5.622593,4.695944,3.7795405,2.9198856,2.1590009,1.532081,1.0654919,0.77540064,0.6670091,0.7345124,0.96170723,1.3231874,1.7862201,2.3128319
-539.2936,4.87395,4.733487,4.508583,4.21242,3.8622365,3.478229,3.08224,2.6963744,2.341604,2.0364242,1.7957404,1.629966,1.5444214,1.5390973,1.608745,1.743321,1.9287882,2.1480174,2.3820863
-538.34155,6.199851,5.99893,5.676024,5.24837,4.738729,4.1741095,3.5842543,2.9999893,2.451494,1.9666517,1.5694964,1.2789248,1.1076635,1.0616411,1.1396899,1.3337117,1.629107,2.0058174,2.43934
-536.7844,8.374977,8.09419,7.6423006,7.042491,6.3253736,5.527273,4.688199,3.8496146,3.0521364,2.3333008,1.725507,1.2542832,0.9369305,0.7816722,0.78729177,0.9433435,1.2308635,1.6235478,2.0893612
-538.4057,6.1437073,6.0440407,5.882435,5.6653943,5.4016104,5.1014776,4.776645,4.439419,4.102211,3.776907,3.4743495,3.2038374,2.9727068,2.7860374,2.6464534,2.5540843,2.506621,2.499506,2.5262399
-537.7919,6.965908,6.7316914,6.3554235,5.8573985,5.264389,4.608116,3.9234495,3.246428,2.6122222,2.0531542,1.5968966,1.2649369,1.0714148,1.0223796,1.115522,1.34038,1.6790102,2.1070895,2.5953593
-536.8888,8.120479,7.5577917,6.744399,5.8076606,4.8453016,3.907023,3.0102925,2.172412,1.4311572,0.8372705,0.4251047,0.18559107,0.06563671,-0.00078988075,-0.048171997,-0.051611423,0.06377864,0.37973595,0.934196
-538.1656,6.320155,5.80564,5.153329,4.5361567,4.022782,3.5593534,3.0391536,2.4066682,1.7192152,1.1208692,0.7477117,0.63337183,0.68463165,0.74694335,0.71501875,0.61052644,0.57097447,0.7559793,1.2351652
-536.87744,8.178627,7.7278666,7.058055,6.2462587,5.342437,4.3633795,3.3156624,2.2292006,1.1753308,0.25416702,-0.44185072,-0.8643139,-1.0208724,-0.9555394,-0.7121269,-0.30701056,0.26971868,1.0262506,1.9356939
-512.3986,39.803047,32.16246,23.739296,16.948,11.8902,7.9987655,5.568104,5.140939,6.077366,6.7416887,6.2403946,5.3139243,5.1493416,5.7530675,6.0005054,5.060534,3.1594057,0.9233099,-1.335767
-506.14673,46.65389,34.07904,20.277637,10.205898,5.2372794,4.3054037,5.8585277,8.264838,9.512597,8.1258335,4.779527,2.163425,2.5041046,5.3907185,8.456881,9.922243,9.798101,8.684191,6.445011
-494.81342,60.3364,41.849792,21.251255,6.253078,-0.18307604,0.737772,5.723195,10.71085,12.069358,8.541022,2.3783903,-2.2922812,-2.836935,0.14090514,4.196862,7.506712,9.609236,10.3427925,9.110351
-422.47394,124.90028,45.587967,1.199831,-11.904232,-10.454033,-2.2238061,-1.8208734,-7.275446,-5.8351083,-0.88752234,-0.055399656,-1.4412588,-3.3593183,-4.1790423,0.632688,6.743776,6.905939,3.5266993,-0.90701026
-402.49838,132.37634,33.600426,-0.34336624,-7.27164,-11.768127,-7.288091,-5.04592,-1.8189821,4.022791,3.3160672,3.6129615,2.6761956,-8.815579,-12.952768,-5.126402,-3.92114,-6.4323545,-3.1156247,1.2289432
-408.087,133.85901,41.690956,-1.0944078,-9.690827,-9.539097,-6.9187026,-3.5584757,6.2842884,19.098225,17.73713,5.179572,-3.785356,-9.422402,-8.033569,-4.3245287,-6.1115947,-6.1635633,-6.689559,-5.9412327
-398.6758,139.4603,34.918224,-6.858127,-6.466481,-3.8749075,-4.8467007,-4.8981757,9.18054,25.937485,17.987675,-4.6090126,-15.360408,-9.861441,-2.3494794,-7.152185,-13.437653,-6.7846107,-2.3075056,-7.1710367
-391.10953,138.23389,19.135588,-12.2009945,4.325586,-0.33324862,-11.40027,-7.948312,5.0822897,19.199411,15.184355,-8.014813,-17.258879,-5.6104436,-3.6277173,-15.536424,-18.04012,-10.558872,-8.195614,-8.843542
-393.23016,138.85751,24.996117,-10.2157955,-2.989727,-5.225507,-5.1450334,-1.5972009,2.8552847,16.266785,16.58839,-9.245385,-24.18446,-10.428297,-1.8642049,-12.758119,-16.036938,-4.965929,-3.8697011,-13.067028
-392.42932,139.41035,23.478045,-12.414154,-2.7282765,-3.2042387,-1.6314003,3.4051707,5.233763,17.448246,22.01199,-5.5065875,-28.245972,-13.940504,0.9032481,-10.657484,-19.971458,-11.627024,-6.0065517,-9.164714
-336.7047,146.40579,-10.402685,-2.8451574,0.61265254,-7.811035,-4.1249256,-0.8064928,11.4496155,8.512245,0.2963885,-6.964287,-12.638042,-8.811201,-10.570134,-6.0565825,2.171283,-2.717238,-2.0726032,-6.5871363
-337.62924,157.61102,-13.462015,-17.075008,11.880177,-6.900598,-9.632811,5.2360744,9.63402,11.575478,6.210078,-7.2914352,-9.196018,-5.522549,-7.1914387,-8.374778,-4.2465734,2.0334477,-0.28410363,-10.558488
-345.80634,162.18369,-2.1527565,-22.2774,10.656049,2.5383248,-8.543642,-1.1782975,5.210828,9.418409,8.481252,-2.88976,-11.22848,-9.496539,-4.7918043,-5.7908325,-7.4275866,-0.063912794,1.3035269,-12.392639
-354.04837,158.04425,1.8488494,-18.925169,12.044573,3.3692784,-7.5529337,-1.0207465,6.015048,11.845,10.83169,-0.9761064,-11.443532,-12.143095,-6.805517,-6.070861,-10.0130205,-3.304521,4.334162,-8.039345
-329.25998,156.78629,-13.795132,-7.6752644,12.9068985,-1.8979318,-9.6502495,-7.768361,7.5182285,9.232027,1.3002155,-2.6047554,-11.0105,-10.291777,-11.160656,-14.791802,-2.8059356,3.8673863,2.4345257,-2.9808478
-333.18686,163.27979,-9.989361,-19.939117,7.7628984,-0.097100735,-2.958091,0.9785595,7.4463344,12.518675,7.7021275,-2.9905984,-11.637843,-10.337183,-5.2744627,-6.9814625,-4.481967,6.522838,8.23571,-5.2175865
-334.70682,165.35236,-7.598964,-22.256147,7.359907,-3.6296597,-8.633193,3.9803646,10.46944,12.023941,7.0791254,-2.9042673,-5.3444185,-6.899407,-5.878748,-2.4311938,-0.7333498,6.5327353,2.9008107,-12.963802
-335.55026,162.6194,-10.575771,-22.026886,10.933701,0.2614317,-9.298756,1.0416163,10.809625,11.3565235,2.8199587,-3.205092,-0.61740553,-4.40372,-7.5872035,-3.7951794,1.8885875,7.9010353,0.40260196,-9.611244
-324.9834,163.83937,-13.604918,-20.125486,8.686093,0.23809364,-5.864302,3.1112823,10.350769,13.614538,-2.732376,-13.603786,-8.438284,-9.483469,-4.475795,-4.5595317,-1.7058386,3.5299716,-1.153962,-5.7416525
-327.0096,163.46844,-8.223349,-16.610975,10.783411,4.730104,-5.3685436,-3.3106716,-1.364466,7.437875,-2.208136,-9.170618,-1.7426459,-4.023654,-3.4831307,-13.382278,-7.711314,6.92327,3.7430093,-7.1313376
-324.5608,161.73135,-7.1493254,-15.532812,6.1008773,5.60872,-9.58499,-9.482934,5.807045,15.396876,-4.2770815,-10.213857,-1.3296916,-7.5037556,-2.89006,-10.880434,-6.735254,7.3365345,0.3519976,-11.685837
-307.46973,159.09518,-14.91147,-1.5963495,4.8287673,-1.8266505,-8.600204,-11.978016,1.4180017,13.5565605,0.32596874,-7.6572757,-9.437265,-11.645121,-0.27636856,-10.657854,-7.95415,6.179589,4.035243,-7.1734304
-299.59003,164.63962,-14.655659,-0.7076639,5.917849,-7.201231,-15.348305,-9.842224,4.181142,12.252621,-0.10099006,-5.609296,-15.761845,-21.858887,0.9731022,-5.520203,-5.2892585,5.22694,-2.0552068,-11.645786
-301.2804,174.72615,-5.994585,-12.001013,-0.45741695,-5.76444,-13.221726,-7.8971806,0.93913776,6.678322,-6.928755,-4.146844,-12.610216,-22.545937,2.8274357,-6.4380264,-10.270275,1.8269068,1.9953074,-6.4577594
-287.35617,167.89621,-12.535675,1.3134761,-5.1857214,-14.057727,-13.626749,-3.3952394,-0.74272335,0.3032274,-3.3497872,-4.8319354,-14.964494,-16.9863,3.5876107,-12.656166,-13.614237,0.09728396,3.8995013,-2.5466046
-302.3435,169.78989,-11.006945,-1.2054149,5.2267933,-11.710124,-8.124585,-2.8089628,2.5448475,10.561895,-0.46375346,-1.776871,-13.166092,-21.679853,2.6063344,-7.0313215,-12.084918,-0.6112373,2.039677,-5.352716
-309.54343,173.9223,-3.480935,-8.093618,4.4626203,-7.6888347,-9.757751,-0.94466126,4.276977,8.408564,-3.561019,-8.019735,-12.586469,-14.784193,6.709628,-0.32943666,-9.711838,-6.558483,-1.5692835,-4.672442
-307.98773,176.98015,-3.487124,-14.451502,-2.0033503,-8.77548,-6.368277,3.8194127,4.889931,5.3464184,-3.7605507,-6.6619797,-6.8050356,-8.629631,0.40531898,-6.823414,-6.954455,-4.3776407,0.693578,-2.3819191
-300.32483,176.59927,-9.271997,-16.530396,-1.0482504,0.71951276,-1.8466407,3.7298846,6.4013944,2.8096347,-5.2728844,-3.97203,1.8436184,-1.7007805,-3.1301935,-11.286814,-9.317152,-9.756794,-9.125628,-9.437615
-300.76425,177.0809,-2.4106143,-7.638933,1.4462888,-0.7237289,0.75803995,9.022715,3.7447028,1.7353526,-0.8373462,-6.737542,-8.245564,-12.025995,-7.2304015,-14.356613,-6.655606,2.264977,-8.213629,-13.269986
