0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-624.8944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-624.8944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-624.8944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-624.8944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-618.94824,7.7291117,6.1672606,4.8027134,4.514654,5.3372393,6.4496374,6.8007092,5.893263,4.1408215,2.5406697,1.9235442,2.3510292,3.105738,3.2621455,2.3901653,0.85849714,-0.47565895,-0.9322008,-0.51145566
-343.74927,139.38992,-0.5410669,33.0437,-12.648018,2.0876794,-26.890474,-1.5677052,3.7399752,-2.1668637,4.0349703,-14.327737,-25.924923,-5.2268867,4.3259935,-0.21740234,-1.8021512,-15.77479,-3.6096096,7.4716763
-326.01523,134.38853,-14.6813965,35.762375,-8.775356,-3.5195992,-27.734108,11.228222,10.0436535,7.9356747,3.3818047,-11.178993,-14.231849,1.0099808,9.733249,-3.2208657,0.41397184,-7.2069416,-3.0888088,2.4880202
-393.8998,117.38064,-6.4200225,35.345272,8.901922,5.3112597,-26.864422,1.1080593,9.778381,-2.4693704,1.9769064,-11.57725,-18.66769,-3.2377536,13.7601185,-0.05898595,1.9452034,-3.1590686,-1.4460776,7.6574106
-407.5354,136.71524,12.0335045,27.449945,6.9581795,-3.971239,-23.818913,5.0998707,20.147873,8.978956,3.8091762,-13.705011,-27.768219,-9.086628,7.579988,4.3525314,1.6008421,-5.8903503,1.426017,11.169895
-441.6318,142.6333,24.319967,19.315754,10.951921,-17.968147,-31.003391,2.0859575,14.528484,1.1466459,0.41271532,-16.127195,-26.784004,-3.0363975,2.7618637,-3.664503,-2.7620816,-9.288309,-7.76709,11.263502
-463.77023,142.3635,22.202675,4.8889074,13.542004,-11.659827,-20.480892,-4.810089,1.2356187,-0.71168184,-2.1982176,-8.190214,-12.029707,-8.087849,-2.5995924,0.84303635,-1.8994884,-8.205525,-4.83786,3.7201629
-491.07953,123.6549,24.142916,-1.1827137,1.6699613,-15.564673,-16.473768,3.2516918,7.176957,-0.5126264,-5.0811663,-13.791852,-18.208511,-8.487652,-2.2439005,-6.3816586,-5.920192,-0.44197813,1.3484266,1.0172272
-503.79364,116.76343,35.472954,17.224865,17.788137,-6.554217,-16.299667,2.079575,12.443196,8.447586,4.1434813,-2.975844,-8.13553,-1.6325271,5.551128,3.1615536,-1.9872156,-4.428729,-2.2077303,5.1745563
-373.18954,110.15454,-19.301754,27.240885,-20.720398,-11.434031,-32.70906,4.645576,16.12299,2.0641088,9.27786,-15.064642,-25.016827,-4.6379466,1.5166283,-7.5746956,-4.760631,-10.831921,-2.5079813,-1.579891
-308.01187,136.29436,-26.831806,29.040924,-17.01557,-18.552147,-33.92182,2.5304365,0.31085047,5.291448,-10.805607,-18.436737,-25.546936,-6.019783,0.053433895,-10.98698,0.9285812,-10.616549,-3.2008286,0.59876275
-389.37735,132.5473,-15.639944,28.558147,15.219049,-24.581398,-26.658,9.449558,3.2499738,5.121168,-1.7547066,-12.975128,-24.292131,-10.600601,2.9614356,-6.899982,5.6418753,-5.9639864,-1.5937696,3.87109
-426.22836,141.95322,-5.321658,7.6090255,19.839193,-14.335066,-14.310513,10.056892,7.2603264,4.135484,-6.2775927,-14.665378,-25.760212,-13.858779,-0.8100863,-6.340427,-1.2563286,-8.642847,-4.5239873,1.2088578
-444.90152,148.97696,14.356993,7.5337987,14.066831,-19.39503,-17.667591,3.7228956,3.1270156,5.200388,0.91678846,-19.704897,-22.211077,-2.1906028,1.9735537,-3.603063,-4.5948,-9.402735,-7.5561676,1.997594
-465.8412,135.14677,13.051905,2.9676113,16.354502,-9.581776,-15.415033,3.0122566,7.528572,6.7860317,4.534129,-7.4890842,-12.73674,-4.330763,0.3858264,0.19410977,0.11391044,-4.5538216,-7.5477953,-5.160226
-490.5738,120.82383,23.708122,12.774748,19.656084,-11.95649,-23.977934,-0.98195475,9.008752,2.178328,-4.142476,-14.495729,-18.652224,-6.331559,0.8898219,-6.525426,-9.728107,-4.1069903,0.92077833,4.0144987
-508.0108,108.218124,25.160015,11.822155,18.572643,-4.1466913,-14.176603,5.6061206,16.91091,9.48773,-1.1517408,-10.699989,-12.540565,-4.3568172,0.05839381,-1.2858833,0.6774409,0.9259399,-2.5286362,-0.1537118
-305.4261,129.40472,-27.317677,16.536335,-29.635197,3.8014922,-40.47188,-8.420788,4.0823636,0.3690768,-1.618591,-12.176592,-20.967411,-5.2786903,-6.0289683,-14.013385,-2.9106824,-7.2186995,-1.9958754,-0.76046467
-249.05121,132.21686,-45.367203,11.876375,-37.28275,10.240968,-35.68318,-6.6943574,-11.382763,1.2839433,3.8896394,1.32698,-28.976322,-12.598892,-3.2698374,-6.7001243,2.9557352,-22.932346,-7.271769,-4.1181087
-270.3983,109.026,-48.8361,27.202227,-33.647682,19.992489,-32.074303,-12.938911,-3.0380921,5.9998493,5.9634438,-1.584284,-21.12796,-5.6380987,8.778969,5.500056,12.3017025,-14.644173,-13.927203,-9.066116
-284.0455,119.23134,-47.40458,14.341625,-34.45752,13.862928,-25.740248,0.5141321,6.0822,3.7580647,7.2624907,1.0031879,-24.110802,-11.007928,0.0669118,-4.152533,9.154754,-11.094969,-10.190607,-2.9881263
-294.9124,109.54076,-55.427143,14.19692,-20.144203,21.365068,-26.140976,-4.5713944,-2.986492,-0.3425429,4.53115,-1.1313171,-24.841719,-5.381392,3.9468744,-6.138322,5.3662724,-18.530716,-5.8806105,4.429872
-315.12082,123.28133,-37.99781,7.631196,-26.776684,9.027971,-28.991913,-6.7586117,1.5522245,3.6617594,8.37869,5.22068,-16.12684,-1.434518,5.732423,0.3692268,9.7626295,-12.055133,-3.9534507,5.7330637
-329.1712,126.12024,-39.982803,-1.3038698,-27.759094,7.0165644,-17.992107,0.23342872,12.099827,11.932123,7.9819164,-0.4263242,-21.77988,4.4693346,15.139553,2.3818011,1.0850066,-14.384549,-7.351139,-2.5442922
-340.97504,121.945465,-38.560867,-8.265249,-30.7405,11.6807575,-16.265484,-0.48314124,10.091114,4.57832,5.729414,3.691142,-22.052427,-2.4327312,11.378191,8.139475,8.71063,-15.4053955,-11.156855,-0.9363984
-339.4821,126.86409,-35.265217,0.31733274,-21.953133,-0.7218562,-27.754704,-1.5641673,4.646101,4.449338,7.7064977,2.0501723,-20.301632,0.54692036,11.682413,7.582748,10.862566,-15.9587755,-5.549455,6.49895
-283.9416,133.48837,-42.596283,24.38852,-16.667728,-12.573859,-36.350075,-0.20860893,-9.123547,5.7310524,-2.8397546,-7.356187,-24.747847,-7.761612,10.222948,-5.0151625,1.7846485,-17.942669,-7.811274,-5.160154
-349.21497,145.27808,-36.88613,-0.8997166,12.024066,-7.276063,-17.602272,7.8506727,-7.3633966,6.1562605,-13.782349,-12.02442,-23.783806,-4.8509564,8.608257,-8.14592,7.5834055,-11.809531,1.1547905,9.759524
-383.3672,155.59189,-20.314816,-7.8964453,16.21864,-7.6016674,-14.412824,2.6959968,0.9034264,20.902308,3.7085226,-1.1576385,-18.236628,-2.3151417,9.876236,-1.9342655,0.870849,-15.149473,-2.1534138,2.5706053
-408.85242,150.85034,-13.685732,-7.5801296,15.388132,-8.645145,-8.9106,7.2743697,-4.430771,5.350817,1.1892681,-9.11765,-23.217617,-6.813421,7.021752,2.0027506,5.4760423,-9.48528,-7.057227,-0.6723817
-423.83792,151.0004,-4.239854,-8.729994,10.742052,-6.34062,-11.840231,-4.2264085,0.7221557,11.052327,6.978199,-4.9801435,-18.136112,-0.51138544,6.7532835,5.9844627,8.459272,-9.311352,-9.155563,1.2372432
-445.93332,138.4908,-7.2005253,-10.58047,17.839254,-6.5364656,-12.631819,9.461878,8.723019,6.7352753,6.336463,-7.5757556,-18.308115,2.42013,13.724768,6.1209545,-1.5681926,-14.066957,-11.809422,1.6300167
-455.70355,132.55609,-1.4768286,-0.51127803,22.243845,-8.965942,-16.929686,3.1082208,0.7957384,4.9363317,10.8642235,-4.854689,-22.544315,-9.906803,6.457713,7.4796314,1.3781143,-10.652659,-5.3491106,7.0390377
-437.03635,103.72757,-5.0653534,13.317232,0.5516957,11.754619,-20.56798,3.0393853,10.874435,-7.550597,13.828932,-13.036482,-23.98985,6.098694,5.698335,6.4466,5.3141813,-21.01864,-9.400109,4.917258
-300.1851,126.33867,-24.87657,34.142216,-24.04388,-6.833681,-38.048843,2.7344472,-2.9829807,-10.579079,-9.778339,-19.739182,-23.464964,-4.654977,-3.5828621,-7.8878393,1.7707766,-8.365139,1.2579377,-0.14770788
-335.30728,128.33658,-19.246698,32.593483,-3.899455,-5.992448,-42.89853,-3.8058164,-1.9962448,0.89973086,2.988879,-15.5350275,-17.361002,-4.194325,0.12435436,-7.0839148,-3.4584706,-10.206697,-2.310633,-0.50939125
-394.5367,125.11865,-6.759367,25.825336,3.070819,-5.387448,-29.797247,0.824031,1.3323617,-9.01844,2.3174074,-8.764572,-13.906675,-7.1823654,-0.25767165,-8.120997,-10.9012985,-13.850483,-1.5911365,2.5755854
-427.22076,135.3921,11.888287,25.430855,9.832046,-14.528631,-28.28881,-1.0790671,10.491434,0.994396,-2.0270014,-20.324331,-22.01962,-3.0131493,2.4636471,2.4615555,-2.251574,-13.982561,-3.2565603,3.2443814
-461.95132,138.01608,19.268387,14.256781,19.43687,-14.447378,-19.827087,0.8976547,5.615342,3.8322153,1.6644707,-10.002833,-12.363667,-2.7354033,1.2117628,1.8556435,-2.742259,-11.213893,-8.590482,-1.2072676
-482.16058,129.00127,23.625145,6.4541492,15.877792,-6.18059,-13.981363,4.1029,9.940867,3.9710562,-1.4317698,-13.0065155,-18.29084,-5.8170786,2.2321365,-3.8832808,-5.910239,-0.29381013,2.8423314,1.7286326
-504.43317,119.464096,38.12001,9.927767,6.7501373,-8.561914,-10.587105,7.1720366,14.25115,6.9945526,-0.45865753,-8.512332,-12.267088,-4.0834255,2.961477,-1.9026859,-8.031737,-7.757879,-4.521665,0.4072741
-446.55334,130.83307,8.412283,5.957661,2.2608192,-12.671444,-23.97557,1.01676,16.53945,10.500637,15.709512,-5.5054398,-17.216873,7.827359,6.0748587,6.9631143,0.4505725,-20.305622,-1.7763878,4.3086147
-321.79034,145.14456,-11.815192,30.42833,-8.908491,-10.302933,-32.273087,4.5963516,1.3869278,4.0650415,6.4323606,-10.46097,-22.793928,4.7769127,8.84362,1.7626,1.933239,-14.5042095,2.4372108,3.2617712
-391.51556,141.56485,-5.811469,33.19877,21.258823,-15.963665,-25.767467,-1.4112718,7.1234407,10.299383,1.0752051,-4.737383,-10.394983,2.2142286,6.465497,-1.6369879,2.4173923,-8.704981,2.2064998,6.178652
-428.80267,148.96338,12.257359,19.535566,22.3246,-17.535542,-22.474567,2.547308,8.22384,4.8294954,-1.1335979,-8.876097,-22.41128,-5.185857,2.508677,-6.6881785,-5.8530912,-9.799757,0.8279916,9.22444
-441.774,149.06976,17.129433,17.402084,20.24401,-20.709826,-17.880764,7.8262997,6.6994076,8.902084,3.5343876,-14.243586,-16.935537,-3.988419,-0.57736737,-2.0317144,-0.56437236,-3.8538237,0.01313743,9.238361
-455.2157,141.59674,18.039062,13.302227,17.88942,-18.488245,-19.523659,4.6873207,4.5275,2.7837062,3.0667834,-7.7012596,-15.447519,-8.676952,-3.2850637,-1.4581867,-1.1572819,-7.151861,-3.677292,5.476594
-474.9662,130.55624,20.012672,9.660783,15.226009,-14.612257,-19.483944,-1.3902743,2.1901913,2.5645716,0.892493,-12.648699,-17.340443,-5.5917788,1.3713034,-3.170786,-7.1384573,-3.0480866,2.8820786,0.8619307
-486.54285,124.50771,25.605515,14.341749,18.145294,-14.757034,-22.10728,4.1275034,12.530931,5.7037344,2.8401208,-5.75545,-13.070403,-5.27912,2.4598136,-1.5870439,-7.555372,-9.497005,-7.227724,-0.7270708
-429.90814,128.21283,-2.2817502,10.312714,2.0980594,-12.838938,-27.535957,0.72652864,16.648209,2.4004083,10.894842,-7.1363134,-15.209782,9.683171,-3.0425003,-9.392422,0.046444893,-3.239771,2.618729,2.7963731
-255.48868,145.29074,-36.655487,15.826059,-23.775496,3.545345,-41.400448,-6.373839,-16.091316,-0.47612286,7.121311,-5.064404,-30.575317,-5.420345,-0.78979087,-6.0926495,5.5726933,-15.687961,-7.9508667,-5.8557143
-262.14706,123.347824,-48.056187,23.63977,-17.486904,18.116735,-36.892513,-8.447277,-9.342774,8.913536,10.394974,0.5445702,-23.78989,-7.1038046,1.2813122,-0.46410018,14.3567505,-18.317398,-5.485082,-2.463885
-284.51505,115.41646,-48.50936,18.300922,-29.098824,12.697741,-27.519367,0.40046585,2.0257623,9.750401,12.251171,-2.225091,-25.104856,-3.7481027,9.299904,4.6112933,16.728983,-9.2479925,-7.710165,-4.423687
-291.85522,119.16992,-49.91194,9.899986,-26.348644,11.92289,-24.700077,1.7036952,-0.64107174,7.0343494,7.998946,-1.1710315,-18.513952,-3.1310205,1.7766862,2.0726278,10.984643,-15.516122,-5.3404675,-0.31919295
-310.68433,116.52023,-47.94258,9.551022,-23.287344,6.265246,-28.032656,-0.7966541,-3.883995,1.9048418,10.326971,0.89608514,-16.345358,-1.3784971,-0.20369059,-1.6221123,8.070017,-20.860065,-9.748657,-3.7337656
-327.2607,122.75737,-44.116867,-0.79690266,-29.073706,-1.315367,-25.858553,-1.9783614,4.3157663,4.7796555,9.822907,6.538161,-18.57994,1.2507281,7.573787,-0.99396837,8.268189,-16.006575,-9.982813,-1.283939
-344.53354,115.90223,-43.009422,-4.5506926,-28.184093,6.225569,-13.637634,8.237554,9.341578,3.7803788,1.472253,-7.155019,-24.325678,-3.2918167,8.464878,9.078631,8.108845,-17.6521,-5.057455,2.9400847
-344.53537,129.36954,-35.253857,-9.692539,-25.322521,1.8755484,-21.020456,1.8898352,8.223089,7.42023,2.500003,-0.6457393,-23.632744,-1.1266296,13.978937,9.460505,9.219256,-20.121479,-4.626601,6.6845264
-282.98187,133.90593,-35.90983,25.347733,-23.986927,-13.022632,-37.95052,-1.3740501,-9.74485,1.979516,-2.825845,-8.095013,-24.650509,-6.0071383,10.488014,-3.3172402,-1.692424,-18.765308,-7.678698,-6.485036
-326.61765,126.75633,-30.569717,16.909647,-8.270534,8.35402,-28.834827,6.9460764,-1.952623,-7.0321903,-0.83067316,-11.323769,-19.645802,-2.2141576,9.745768,4.003955,3.3395395,-14.440122,-3.901592,-1.9810247
-361.96573,126.716576,-19.992077,9.086326,-13.770026,5.185553,-22.842266,8.802132,7.727826,-1.6553987,5.63021,-11.51929,-17.869919,-0.4493594,10.121271,5.938987,3.7763295,-6.9032784,-5.190027,-5.009667
-391.40204,136.64331,-6.5716376,5.477991,-2.2868817,0.5695266,-19.098883,2.0814278,-1.3830435,-2.4118633,9.408062,-1.622267,-14.46494,5.6052284,13.704954,8.351873,1.6913168,-13.807002,-2.434245,5.0759892
-425.1464,138.19928,-5.1847076,-10.376552,4.970209,0.079376236,-19.853176,2.3565984,1.8088952,-9.259013,2.5176978,-6.8738365,-21.31347,9.004504,20.610558,10.904004,8.034832,-7.255231,-6.179902,-2.2755156
-450.2414,142.26811,3.7234738,-6.980888,14.143025,-2.2219322,-8.036873,5.5285516,8.478432,5.999855,6.578086,-0.10464302,-10.842329,-3.866744,6.017871,11.058776,9.50982,-4.9139886,-5.7944365,4.0853367
-467.79352,131.16486,0.8534787,-17.485012,5.0538383,-9.472891,-16.435759,1.4395928,8.130128,5.255789,3.6650178,-6.447401,-15.19659,-4.057517,7.085779,6.1278353,-1.7744434,-11.371353,-8.388315,6.009864
-476.10913,124.2324,5.272933,-3.9236574,15.466746,-4.8976545,-14.869055,-4.195321,0.68190634,7.914015,9.941469,-6.7217665,-14.425682,-1.2698271,8.209437,8.035017,0.7176243,-14.1436825,-14.47384,3.6884933
-334.3129,143.10155,-13.088404,14.592055,-15.873138,2.197049,-25.261356,8.122273,10.258245,7.0265217,6.6197767,-16.830677,-20.481682,2.546822,-2.5780458,-2.9948087,1.1672282,-22.93161,-10.483593,0.24748206
-331.631,136.62177,-7.9754105,43.614586,-6.128376,-6.928489,-29.267365,4.8011203,9.949787,7.104225,0.8101075,-10.397314,-14.894726,-4.936037,3.3043563,0.3930308,1.2728482,-9.233291,-2.1768441,3.5166454
-391.6593,123.19208,-7.661714,32.52554,5.966085,-7.3475814,-28.012932,5.9902134,7.92181,0.6004523,5.6440525,-11.918067,-14.655821,-5.6890717,5.698249,5.491708,6.6713467,-2.7611294,-0.1601088,8.716421
-413.5291,134.59167,6.8588257,25.567562,8.638504,-5.968567,-21.00518,4.099205,8.174429,-3.4486701,4.495445,-9.226578,-15.589294,0.17746389,3.6201897,2.5373182,2.8808188,-7.059165,1.292931,10.678614
-446.02942,141.52042,21.868452,20.39872,12.121977,-19.975946,-25.31557,-2.708406,3.619043,-1.6954658,2.7276933,-8.524183,-19.00928,-0.8025364,0.065226674,-4.533037,-0.38033998,-5.618041,-1.7196999,8.746407
-475.7431,133.67088,24.957832,9.932747,15.132574,-14.212048,-20.537483,1.2158262,5.8458405,-0.8288507,-4.9244995,-14.564403,-16.940725,-4.0106225,1.9213991,-3.4499273,-2.8326826,1.4281286,1.6148516,2.7770457
-492.32785,123.261444,27.697453,6.600765,10.257979,-10.221357,-16.429852,-1.6624864,1.5262165,-1.5229365,-2.5042114,-13.040176,-18.6315,-4.830945,5.8182383,2.7747116,1.9776534,3.14576,0.8238649,3.6042125
-508.64157,115.59075,41.0663,18.863457,13.304356,-7.0679665,-10.479367,4.345701,7.842912,4.432155,3.4586148,-4.5985355,-11.596082,-4.447587,4.9213586,6.463301,4.508573,-0.2866868,-3.0346427,2.9096878
-350.15564,126.68172,-12.4440155,35.131805,-18.690643,-15.304147,-32.243927,2.7152123,8.395947,-5.536847,-5.4998817,-20.250832,-21.10968,-6.0145435,-5.1736727,-6.371649,-0.45581454,-6.6283264,3.2178776,3.0100026
-323.93576,141.58237,-20.516691,32.157635,-6.308297,-19.350803,-34.79048,-3.1494017,-4.3240857,4.584686,-5.3941555,-11.111618,-20.822243,-9.535615,1.1463659,-5.045334,0.96405977,-14.103292,-3.6547139,1.2047634
-396.5279,138.99524,-13.015662,22.762959,19.541447,-22.467197,-23.084446,7.1911774,-2.0865984,4.00194,-0.53430414,-6.0244017,-18.390804,-10.814745,4.0210376,-6.9756603,0.13471386,-9.361175,-3.8628716,4.0827675
-436.226,140.6054,4.1467166,17.06539,22.227964,-20.662647,-22.922031,0.35225272,4.039857,5.2333546,-4.0611525,-17.007801,-19.458452,-4.711566,-3.8782022,-8.028752,-3.9789517,-10.365562,-7.6077332,4.0693035
-459.1887,134.11761,14.348325,15.974323,19.62144,-14.616642,-17.262222,0.91499496,-0.73723805,-0.86943364,0.0092404485,-11.49703,-12.552137,4.039922,6.1466794,-6.319427,-4.1838446,-8.100783,-13.107557,-4.4496155
-470.3171,130.1318,11.945454,5.899319,19.894772,-9.506956,-18.660797,-2.2768028,0.046804428,0.79505324,2.4990497,-8.815923,-13.456541,-0.9400745,2.1242146,-4.4540963,-2.1299617,-0.010876596,-2.1315129,0.6912159
-498.9555,112.382324,18.424057,6.0095344,15.410038,-8.513462,-17.971445,0.54361063,6.729871,0.12945461,-3.903235,-11.757343,-15.0827265,-4.277719,2.2904592,-2.9291954,-5.896167,-4.8545794,-1.6364131,6.9984126
-503.8999,110.96201,23.588177,9.66664,17.95745,-2.8493996,-13.536997,0.5555568,8.98013,9.002243,7.0853925,-3.2023761,-10.552073,-4.414206,1.1825582,-0.040849566,-1.5650905,-4.9547853,-6.3375206,0.406173
-305.3102,130.86755,-30.473595,12.574526,-20.47747,5.6730127,-43.605293,-6.5876207,-3.4171066,0.70963395,2.2482078,-13.0090065,-20.362015,-3.0078592,-3.227206,-11.919176,3.7014165,-8.507569,-4.3516936,0.46146733
-249.69487,134.63846,-46.22608,13.2114725,-29.899109,11.514747,-35.060623,-9.583866,-17.388245,2.4479883,1.215133,-9.804955,-29.901936,-4.860904,-3.760074,-11.39213,4.3479047,-20.397655,-11.698813,-6.4188085
-272.6812,115.18518,-45.840065,27.601587,-29.091244,16.014315,-30.226847,-5.414752,-1.9694892,7.379098,12.3893585,-0.025367618,-23.540012,-5.4009147,1.425981,-4.672025,12.036428,-14.865506,-9.8126335,-2.1841974
-292.69208,113.27399,-48.238953,15.520748,-29.94566,9.048826,-30.994339,0.7778672,2.1645782,3.961201,9.509991,-1.0848525,-26.778002,-4.3416963,8.404149,0.27132362,14.013823,-14.653717,-14.707617,-2.485626
-296.2297,114.981766,-49.64508,15.069663,-21.705444,12.617418,-30.078255,-2.4266062,1.0123863,6.2865944,11.9036875,5.4979916,-21.805916,-3.8088932,0.60822266,-8.408091,9.94327,-19.563084,-9.985774,2.4651263
-325.07925,123.61967,-35.888557,6.443609,-28.149317,7.861414,-19.340664,-0.78279305,3.825571,7.9323883,14.350569,4.5925593,-16.814045,3.80681,10.426868,-0.83217746,0.9384121,-17.47691,-5.1941123,0.7570199
-332.1687,124.491,-38.440376,-4.405816,-32.438095,7.0783668,-14.0851555,1.6805145,5.8642244,7.444681,10.151529,4.116219,-19.32721,4.0992713,13.112782,5.1094832,6.334576,-15.329231,-3.5231462,5.037961
-344.58585,124.31855,-33.484344,-3.0175486,-27.665398,8.593012,-15.911341,1.4871029,10.934776,3.987094,1.3715241,-2.7424905,-24.553078,-3.075357,9.919174,2.0056462,0.22142231,-16.123547,-6.4532795,3.0528831
-343.56247,137.37094,-25.657993,3.9552364,-15.701056,2.2670677,-19.870575,-2.443458,-1.2850002,-0.05098778,-0.32400537,-6.633816,-25.85505,-3.5323992,10.018858,1.1617374,-2.2257528,-25.51742,-8.591029,4.3659906
-324.5201,143.2643,-20.61839,26.6307,-4.208536,2.792406,-19.256174,-2.4570916,-2.3217356,5.7465334,3.514184,-3.7146885,-18.84489,-1.0449395,8.570042,-1.1467701,3.8029242,-14.47891,-4.486534,-2.0029476
-375.8086,150.58388,-20.084274,2.6590118,14.811626,-6.717162,-12.269148,6.41341,-3.909513,11.165062,0.42528892,-5.6966233,-17.272642,0.4074109,14.182318,3.5564468,8.696277,-6.3130274,-0.83348686,4.0781355
-404.4145,156.23581,-5.6572466,0.19840142,23.676373,-0.7807438,-10.004845,1.4987715,-4.1604977,13.0024395,7.328352,-2.8945656,-16.1947,0.85535073,9.299667,-5.012591,-3.034947,-12.984592,-2.9588127,-0.46057808
-423.09534,151.38858,-5.0513425,-3.7460833,16.088036,-11.344223,-13.464379,-4.5003037,-8.633612,1.713464,2.0412405,-8.524629,-19.709015,-1.0005312,8.192839,2.0390337,-1.2247055,-6.888385,-7.0620985,0.22645977
-427.63852,146.2973,-2.5110548,0.72951186,15.404634,-10.354115,-16.004717,-4.4316635,2.406991,7.7388883,2.1450644,-7.666274,-20.511772,0.32560393,11.250719,6.499609,2.843164,-10.302324,-9.4286,-0.058313727
-446.50464,140.87079,-1.0662692,-6.7765217,15.9545,-6.526124,-12.092934,5.3253517,5.550923,5.41182,5.397393,-5.645959,-16.394749,-2.8780837,8.67301,4.188526,-2.2336504,-10.095009,-8.156189,-0.32109165
-450.49857,136.5209,-3.660398,-5.1323066,23.416801,-6.2755904,-19.639652,1.1239617,3.316953,5.851265,7.002537,-4.75399,-18.296726,-7.2571383,5.9691644,6.8805456,0.95537156,-13.074464,-8.081071,4.5857744
-431.2734,102.87339,-10.004547,10.863605,-5.8179774,3.3787282,-22.08089,4.7809954,14.21622,-0.05408746,15.045369,-5.10247,-17.454199,3.4416606,8.429268,5.3149734,2.2664776,-17.536621,-4.213203,2.9927192
