0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-425.2161,146.8513,5.8941326,-11.7439575,25.069534,7.496981,-22.20359,-14.804703,-7.1149435,-14.063944,-10.59033,-5.066962,-13.210844,-17.06903,-6.9747767,1.0708572,-0.11651957,-4.3586903,-6.445426,-3.6879334
-431.97583,143.44067,6.7021713,-17.542332,19.218327,11.537857,-15.797928,-14.957994,-11.539545,-19.726149,-15.241323,-5.0945644,-11.375698,-17.331902,-3.9088063,10.006821,4.1033354,-12.253078,-19.63498,-12.430277
-431.6659,143.17181,6.503376,-15.37213,22.645613,13.356436,-14.157179,-9.795051,-3.8485014,-13.667213,-11.846898,-3.5320947,-13.330664,-25.056429,-16.496666,-3.3395386,-3.8016682,-9.747587,-8.992542,-2.304806
-436.62173,142.40852,12.089731,-15.96487,14.413784,7.3702,-16.931879,-15.431585,-9.585075,-14.326611,-12.469572,-8.536318,-16.087181,-20.987045,-11.500365,-1.8190761,-3.4304042,-9.8030205,-10.792478,-4.466906
-440.7996,136.9174,6.136359,-22.51249,12.125946,12.938471,-7.95568,-9.931724,-8.629466,-13.878865,-9.039331,-2.7861888,-11.712637,-20.129744,-12.646576,-1.9404647,-0.30324602,-4.5852194,-8.473763,-6.0427933
-440.36584,139.5494,11.640843,-17.510141,14.2904625,13.159851,-8.19085,-9.43243,-5.989237,-10.057247,-8.131518,-5.9053764,-13.341625,-15.054863,-2.878282,6.709661,3.3893209,-7.2029166,-15.863807,-13.285194
-448.85837,131.71199,13.774253,-8.280966,19.010918,5.981492,-20.544434,-15.89282,-5.8836384,-10.514241,-11.564441,-8.450951,-13.340662,-15.906473,-7.728986,-1.4115716,-4.800768,-12.063288,-15.951948,-11.074827
-454.40335,126.0132,9.768451,-12.67955,18.37516,9.949509,-19.422733,-19.077042,-6.9740176,-10.562733,-17.014278,-16.852345,-17.63586,-15.549886,-5.6680303,-0.046024274,-7.1064982,-16.962627,-17.453405,-8.704501
-456.12158,125.1581,11.465857,-10.361727,20.34225,13.433789,-13.171509,-13.037437,-5.035585,-10.275503,-11.055599,-4.0657253,-5.6942625,-9.334996,-1.229624,6.5249324,-0.40132,-12.056021,-12.953705,-4.5805645
-458.6914,125.05826,13.980813,-12.101235,16.659336,13.532019,-13.089576,-18.009155,-11.19395,-13.077343,-11.816139,-4.7864866,-8.156097,-16.426243,-10.624672,2.1974235,0.674579,-13.461955,-19.152224,-8.761522
