mean,var,skew,kurtosis,delta_mean,delta_var,delta2_mean,delta2_var
0.0,1.0,0.8081213802658357,0.2844071730638074,0.2679586061067979,0.0,0.577353407098572,0.0
1.0,0.5635097043377332,0.9902159132884584,0.4065964195986104,1.0,0.5540870857544585,1.0,0.2188789328246887
0.6339570298317168,0.6946309427561985,0.903214114290654,0.17908030367680366,0.0,0.698736782296969,0.0,0.2932404956924898
0.6738500136069867,0.2386244586278397,0.3076398233153232,0.3672396369595146,0.2971619215562055,1.0,0.7489208549690057,1.0
0.7712611597054767,0.3002335377843563,0.36409233363264515,0.262883939890944,0.33926759727747086,0.1429626824704588,0.6016632624344321,0.4080221627895269
0.6941522226967093,0.28898388202354985,0.6942624847879494,0.22189736451218378,0.2115116723772767,0.48110957735186366,0.5035930885804155,0.2193398948381247
0.6541009629225296,0.03341188453179739,1.0,0.5119214262465693,0.23863942607452865,0.18452743712140063,0.5930157081226113,0.3527301833103325
0.7060519559650753,0.1959355332937671,0.6222127851302913,0.13922657678710137,0.3059888834677991,0.3119228170192063,0.6162378457908168,0.09805747346925045
0.7140587981665011,0.03831475780867125,0.0,1.0,0.2738199460326125,0.21821153075206037,0.5587805614676262,0.3338835476184222
0.6769035083873375,0.43924948443278444,0.6035525791876234,0.0,0.24075939598635326,0.31465387224649843,0.5582657858888114,0.08705766798695777
0.6611718202300368,0.05758234273856323,0.6683120554361898,0.2698575871632604,0.2564423591798343,0.4307356428932138,0.5864080193317297,0.4815764354940932
0.6883667132792665,0.39913805381596135,0.4752325385297715,0.1345360473433741,0.28786639352133253,0.3791797564528196,0.5954961803904185,0.1707048092614247
0.7067923876816024,0.07698084938297066,0.37026083174122304,0.43210811302190566,0.2814469624797062,0.4257616176310115,0.5736471267150547,0.5125324710021494
0.6778012742019409,0.4424135416121733,0.8647882556016734,0.11249681873112471,0.24673591098463052,0.3824970218809724,0.557312863253916,0.1649890347544196
0.659061173699604,0.09146829725727453,0.6058655800729346,0.20200406971507026,0.2542400768133685,0.5411856450316993,0.5816859628072265,0.5931033343802273
0.6832983284746794,0.31583603214834205,0.4492046417317544,0.09499014103824874,0.28570120667234944,0.267906893949686,0.5955175976138253,0.21049506601618292
0.6881012103736307,0.07900726425547838,0.6116941024713717,0.1437036885294354,0.27147451446681053,0.4476964225374692,0.5691395778819615,0.41340578074654044
0.6659310258202045,0.15150907881912118,0.7648772789127526,0.08923944297205297,0.2517291133034383,0.1310732980042318,0.5659533324623709,0.1591349769220407
0.6673040337269122,0.0,0.8282432357712731,0.27462082718405917,0.26896370472865055,0.2582515865949378,0.5873038571778701,0.20480384628572618
0.6815670079227929,0.16646225101054185,0.6387829958634438,0.003854235262152592,0.2783996936182132,0.1008608674058604,0.5828013074333053,0.05435576110113942
