mean,var,skew,kurtosis,delta_mean,delta_var,delta2_mean,delta2_var
0.0,1.0,0.0,0.41897189943799307,0.31669967991518727,0.0,0.594071056761645,0.0
1.0,0.13106856255746557,0.21263263444477587,0.3384719857158014,1.0,0.9733641833620235,1.0,0.3009987627329237
0.5365146618460855,0.3705597798131461,0.9525352295471077,0.22338294974161602,0.0,1.0,0.0,0.17241124996166923
0.6021882810859982,0.07448559451059723,0.6311915198679823,0.021039178333568345,0.3615744849629477,0.7892381787074623,0.8088719931416308,1.0
0.6368732436326995,0.04297563890700925,0.24786625448774288,0.0,0.340399925925478,0.1890786849976087,0.5814918640977934,0.322729465857821
0.5747169698125124,0.05513166713587708,0.8499648795225866,0.014081614628211144,0.2742282781185742,0.3038244097164355,0.5547603960213381,0.21663997106806185
0.5946205746399159,0.03414263201251192,0.3853297932245198,0.10758397530290502,0.3302998194645937,0.1117115600457239,0.6273815365833291,0.19410853889906576
0.5897176202899901,0.004112336162736824,0.5021994257412967,0.30452705323540646,0.31334948963852177,0.05349781682533837,0.584001356409412,0.07066654324859466
0.5737265433006405,0.011420273045529892,0.5359082046384522,0.05017296788512244,0.30577297188986385,0.02969952876618199,0.5895700668561263,0.03379596750444024
0.5903075083915289,0.006546915084415565,0.5832281725339112,0.22131443191976227,0.32802945866910643,0.029046896966547192,0.6072929913823911,0.024808164716980115
0.5822962578185875,0.005544633402798765,0.33329535676536354,0.39790939164139316,0.3112255898344168,0.03433631391345407,0.5840883646453368,0.022659287577962775
0.5745964599162297,0.013980077506484077,0.8021317276719958,0.15786074797047672,0.3114384055439178,0.032562999719821274,0.5941974844150837,0.024704770486895476
0.5804085075390499,0.008405149488699325,0.5820103619088297,0.1348642090470197,0.32067105391620854,0.024834249832747526,0.5995559059368804,0.019583409131396414
0.5746096955236738,0.007203845864717042,0.45194845717118365,0.34452213610955745,0.31273734980896917,0.02351024727707358,0.589357872778623,0.013135700584760377
0.5693798301417118,0.012907480468054093,0.5757541188166206,0.3044736155666565,0.31312611122569217,0.020137071134969094,0.5943020086673056,0.008651450870887586
0.5727929847046656,0.01246892867020423,0.4181472116818077,0.42092961895633774,0.31903188952055256,0.02156213648752661,0.5975795087142727,0.010006151382139427
0.5741057386357356,0.007476597673015376,0.6566894132965138,0.35570326158664084,0.31759668509648004,0.024755598256015372,0.5932184433527672,0.011591036005628616
0.5754463047249219,0.012090809351404134,0.6525905718697884,0.28783413325269874,0.31761568915302313,0.020661960115100027,0.5940823465215982,0.007400086640933956
0.5807307287958153,0.006096851314793477,0.565964601022568,0.4284262273389767,0.32031052857429265,0.01567236351726431,0.5956719828644415,0.009761162973146503
0.5827584081544184,0.0,1.0,1.0,0.31808519386995016,0.016611515444128394,0.5927490498221878,0.008001358092537365
