mean,var,skew,kurtosis,delta_mean,delta_var,delta2_mean,delta2_var
0.0,1.0,0.6160786176756401,0.08647821222478162,0.3347256935451767,0.0,0.6005016687784516,0.0
1.0,0.2676158311534939,0.002092039222529421,1.0,1.0,1.0,1.0,0.6548105739033598
0.4968606328284423,0.18357798225689817,1.0,0.4967595495299174,0.0,0.4765874566548137,0.0,0.8455821568821085
0.7540543737340586,0.1045433107097957,0.0,0.6769313487186379,0.5058300811506821,0.4284169859508797,0.9042534766277757,1.0
0.644655565312471,0.06503219154628231,0.4509015080069017,0.21752348243488628,0.26194547714552086,0.1583360637332211,0.4540485570839804,0.6551518320698142
0.6411458443934095,0.019325288691384522,0.3071536822282716,0.6126786821258977,0.332390766394898,0.07820473277005853,0.6428041825302833,0.22245291253639862
0.6070025575579604,0.06250084290232517,0.47883737927975456,0.3266598291437381,0.3120110420756352,0.07392903177320122,0.5882636103154893,0.13467516391281886
0.6640040621149305,0.040850718531200585,0.955061153200031,0.5480493538883281,0.37264732995619637,0.1168720388287298,0.636913860839259,0.18598212255837357
0.611611136518923,0.03724288885903556,0.5079621234098186,0.2864736493474909,0.2998700263061536,0.08968166831218136,0.5567987764874047,0.224307918450447
0.6329502215630716,0.02947151725955595,0.4936918040225299,0.23209006834352505,0.34892203854830317,0.09612318155711712,0.6299574839868034,0.19112758271880906
0.6386266924441285,0.02601943490849501,0.6516261575810292,0.19187104896694238,0.3385021037736827,0.04237466637005754,0.5942444805577294,0.13024496107267186
0.6183142647100732,0.008914942095261074,0.6751963691640892,0.15220618623499663,0.3212123572719894,0.030338027193310215,0.5901191471514282,0.061327750047654304
0.6136629396119063,0.007163407705839676,0.5900327532671769,0.0,0.33163128646639767,0.03349541788676489,0.6067582531465782,0.04125321868857503
0.6201535299466051,0.0,0.544247204665494,0.5050161559626493,0.3390437165285758,0.018022725661968123,0.6049528454004931,0.046395901799672117
0.6182382830953147,0.00700213445145353,0.32017960604122186,0.41336443808080064,0.33345152902449465,0.0266365770644109,0.5971435508501287,0.03895569490625199
0.6025631366361821,0.014193027035402957,0.5856543915839265,0.149229396346789,0.3242974213559995,0.025922798206417703,0.5950046118473427,0.052449590783945906
0.6334090730364061,0.0020736200985610838,0.49060295294614326,0.2225015107758283,0.3552467024907854,0.02986135680700972,0.6190867637473838,0.04797984658293323
0.6157566352143244,0.006512587986511469,0.3934778257726571,0.05450081561161438,0.32298198021585434,0.02622223999996852,0.5811266492096822,0.050291414646386284
0.6616282065155635,0.014431370841885074,0.47116155882478283,0.17607410964814102,0.36524287132860145,0.043764193610678306,0.6258794044157205,0.0635056400951773
0.6746510013051963,0.037405431637805193,0.3731852611595903,0.08221185870760565,0.3433894243169531,0.018409319912961377,0.5873786373793952,0.039387864147991364
