mean,var,skew,kurtosis,delta_mean,delta_var,delta2_mean,delta2_var
0.0,1.0,0.0,1.0,0.3141910753885161,0.0,0.593187036443328,0.0
1.0,0.18898290514698493,0.08921382853246873,0.7550232813644724,1.0,1.0,1.0,0.7798546958703967
0.5418679108521258,0.11281908255141754,0.6198004596780626,0.05767690501748345,0.0,0.2332468464882189,0.0,1.0
0.6679629830197942,0.056032395771694866,0.5950010031111186,0.09793948864850495,0.4006682012306322,0.15676883928841787,0.8308582193284059,0.3951563871761931
0.5349293764050659,0.06920902555573709,0.563688370434816,0.0,0.22295544069888215,0.08315600183019965,0.4877701306853365,0.27060884051121525
0.6277755881973925,0.024510049481213627,0.619185134173798,0.10376835643446443,0.3778658360520617,0.10821973727380227,0.685077874777145,0.2421460733296144
0.5568167442008676,0.051582421868191786,0.4169750834694813,0.030453386977935717,0.26552686689558525,0.09052443961802484,0.5265490162522993,0.1913537382015954
0.623535895663817,0.03038382978958023,0.48532228481910816,0.05756896572071337,0.3599476649043121,0.07511894299539841,0.6491962297927388,0.20564681846064897
0.5663541437352488,0.015511447588963773,0.40770564551743294,0.05268638269782899,0.27497531959098426,0.07473558227849628,0.542782542747276,0.18207900280725486
0.5744858640389731,0.03021261596895398,0.4963652385946062,0.006409644054299709,0.3197678817452545,0.07826042362180544,0.6197574036423232,0.1803861055737116
0.5423391909071509,0.006943123741664822,0.5004160261944444,0.07355308794032038,0.2921446000581443,0.07062630855957375,0.5768012638425118,0.19722402560383337
0.58508504151413,0.036745556566723174,0.29856861026649695,0.1650788039677555,0.34350656122489165,0.057192680428792934,0.6236542859737483,0.11722674012358261
0.5420880903082332,0.0034200062688290243,0.4810622496086513,0.052703939499711715,0.2847033825204276,0.06766407089131807,0.5583057531341796,0.16254542101965172
0.5499605845591037,0.0076105461967040456,0.5114026790682958,0.13397031565465425,0.3195901022047157,0.03402108023130205,0.61388138630408,0.1006069608490963
0.5578029943266821,0.0,0.5262846030648504,0.056306921175247236,0.3195694699975816,0.03577725567923412,0.593174797685523,0.08282201334902312
0.5370766677734877,0.03920264096041612,1.0,0.4379250859621273,0.29997677566392345,0.04897084287757001,0.5815649041556054,0.09104749767853626
0.5659250450322487,0.02323303682262986,0.7370168795936984,0.1852742613598694,0.3339755499731334,0.04293557485852645,0.613354668618514,0.10995956072221165
0.5496486731258783,0.009729586004509534,0.5493452215886175,0.032334875465082076,0.3030285942748316,0.048884823116622636,0.5748297035057095,0.08912990106403958
0.5501618994137543,0.020379300166420904,0.5541907948547257,0.03289044729743554,0.31454305055708665,0.03427095810195976,0.6000172626416551,0.0742403502958371
0.5664366937661216,0.037027410072469805,0.5389034881062968,0.07251010511913841,0.32535247460158623,0.05096487768068504,0.5995990466579441,0.08380802080150596
