mean,var,skew,kurtosis,delta_mean,delta_var,delta2_mean,delta2_var
0.0,1.0,0.49797048560149626,0.1354559012591107,0.37742607842958287,0.0,0.6163047406999764,0.0
1.0,0.1335000181907674,0.0,1.0,1.0,1.0,1.0,0.4045946136311272
0.39376503680472014,0.3774748990655456,0.9049594879405454,0.0,0.0,0.5933638891317061,0.0,0.16224538932720148
0.5510823496750392,0.1067916247911584,1.0,0.02957258009727311,0.4753677348341776,0.8534764353407839,0.9092761292540895,1.0
0.5973578478302161,0.03748243942656341,0.6963007003790204,0.017276243442352165,0.40623599678867595,0.21216818203307114,0.5736985228097049,0.7029191075175237
0.49238683838622166,0.07409469003110807,0.9622275885575731,0.0014551205395803505,0.3120738654288299,0.09592829809044566,0.5582721727484895,0.10747509544371675
0.531039482741642,0.014758320370828483,0.9093685290143108,0.041813498195665676,0.4014902068050035,0.13716221556060199,0.6714124557861597,0.1375569540088523
0.5142326477524168,0.018474464074998944,0.6739688431449048,0.037623109731116,0.366962581261154,0.06456986314070377,0.5950252013921884,0.11712073009377091
0.48993199267153387,0.0052943655545836235,0.7821716758175072,0.016673958213179626,0.3622971242991475,0.04183889826984709,0.6134293974567602,0.06295545835480652
0.5054303791748616,0.004702903200069659,0.7955963478994091,0.010756867436687991,0.3870749696929736,0.028079953983757337,0.6315754442805226,0.02988977331536385
0.490156426230785,0.015672753242345808,0.7526211202784033,0.0071081951810826,0.36791691364730705,0.03818463306201272,0.6044975399364363,0.027151260906900822
0.5012659300393523,0.007127063969652002,0.8024574041755814,0.004011777475401579,0.38434256578238407,0.05651778451802346,0.6264279479799131,0.05455614234064663
0.5078989534831214,0.027137443613404873,0.867688291831524,0.005029444694440973,0.3815556258468387,0.03778903334981055,0.6145871364056538,0.03790368885845083
0.49812527202551127,0.007069772193463728,0.7552248232330275,0.006715615516599117,0.3713412392363384,0.035850284128327435,0.6100095658085828,0.041461843742962974
0.5053670329792145,0.0138932235229387,0.9700601908968917,0.07943036277681531,0.38193460994560535,0.03373759102844553,0.62283348528809,0.017019095530620698
0.5060408472952281,0.006830886651122308,0.9017862530502998,0.01794840657135843,0.37784557765071386,0.02477806343359243,0.6137846507117595,0.02909977887733421
0.5015033018116383,0.0027812327004122146,0.8091341197172927,0.009988257473070042,0.37460112094356013,0.01910563676140376,0.6143051666503618,0.0162856172372586
0.5020495792807611,0.0,0.9124165301614696,0.036822692461775754,0.3777661765358003,0.01954724568430466,0.618255379466053,0.01622747941364935
0.502803589561818,0.003135655178403509,0.940445754121019,0.0323943491930368,0.37789550556716484,0.016285642602662596,0.6163844467951166,0.012078905402151266
0.5055152427426292,0.00280153942393939,0.9060155708605185,0.08665704374471883,0.3791142829842994,0.019667474913685198,0.6170558790000146,0.014589584621246682
