mean,var,skew,kurtosis,delta_mean,delta_var,delta2_mean,delta2_var
0.0,1.0,0.3664975447413765,0.5289782313665169,0.23932124901270557,0.0,0.5679627810804518,0.0
1.0,0.23432594941689022,0.0,0.5157879338362262,1.0,1.0,1.0,0.7761016482399197
0.6853846006581786,0.09941779785457307,0.4173980299233928,1.0,0.0,0.1899168273106325,0.0,1.0
0.7281882529733431,0.11352649616089198,0.26462578452388263,0.5534299600554453,0.27188107779349935,0.20623038331937243,0.7223811141471984,0.31816163894752797
0.5764116979776069,0.03695708761954929,0.5411988007677324,0.0,0.12386804872939458,0.1329085266024966,0.48389688945706116,0.44382528893384454
0.6478842710142098,0.03172238085173618,0.7259901519608224,0.3156402802261253,0.2936889166000368,0.06987837683048807,0.6644147134817577,0.26612917460605334
0.5819132510544055,0.02028202653007424,0.4093037319673919,0.025238251396882076,0.1891384959483238,0.061153907228927475,0.5085820334039739,0.1729650662491667
0.623208317897718,0.025617625704634012,0.8062086546995326,0.5215673627591866,0.27073352888101343,0.052947766836744424,0.6143057229072533,0.1529505362404085
0.5991163440632346,0.016706834104955715,0.34514324105624306,0.19183951444405128,0.22099499644747203,0.050424137584642356,0.5397131458726374,0.14074337611407642
0.6032335905456271,0.015719240214248316,1.0,0.16821566420231504,0.24245315092443886,0.048482781957327095,0.5801502141740439,0.12960689754386587
0.590999429746547,0.00728141699025182,0.44535362528621975,0.2214628992369738,0.23001498285668356,0.03679649408055484,0.5608983645531435,0.11400650974964065
0.6158689237376473,0.006858021635282291,0.9475119741116842,0.32454632515871756,0.25823894463954183,0.023730817140649164,0.5839929409077523,0.07164111401244903
0.5984180380112951,0.0028587859599582864,0.770319830874663,0.1696232708569541,0.22604673105476203,0.01692043094993479,0.5496788019237044,0.045918388217101494
0.5978279699834191,0.0062840272803867114,0.4409334707332001,0.09572403465786214,0.2388723968022633,0.016658738593733752,0.575247281867611,0.029992573887087152
0.6086332696638268,0.002820882883028553,0.7136900962849506,0.46572127011233666,0.24754061087764156,0.018627295637367775,0.5728860040537045,0.04098314680323086
0.591783708159845,0.002678980258409533,0.8121876820554252,0.7861243275707366,0.2265041456131731,0.00990900121624619,0.5560148517647421,0.026028902087418655
0.6058924836924052,0.0,0.661172451513931,0.33346192737839625,0.25005349476277355,0.013990534086231226,0.5813379349160934,0.024880263220464115
0.5948890681447073,0.0011212580721610148,0.6056182556004633,0.7088363362215245,0.2309511846172886,0.011034390344265307,0.557113379885161,0.025607811723193846
0.6030791862256991,0.005065519882016285,0.6125922593298118,0.22076880040111244,0.2455512978049929,0.014811175249500754,0.5762551019706298,0.0265237007329768
0.5926810805667235,0.001739668788627938,0.6136361851262849,0.06085534318829001,0.23141163098740208,0.014450554025291825,0.559931976591182,0.032995701483205256
