mean,var,skew,kurtosis,delta_mean,delta_var,delta2_mean,delta2_var
-299.1496560000001,5427.5395105912485,-2.0934129417814447,6.066891022071069,0.0,0.0,0.0,0.0
144.9188704076589,1031.7676386679716,-2.6676094903884113,9.345593225178883,444.068526407659,3368.003900668662,444.068526407659,3368.003900668662
-48.84153477618991,651.1296921969882,0.6918929421060921,0.48137825602236184,-193.7604051838488,2080.214909134382,-637.8289315915077,1687.4271645228848
47.60874996334109,330.28938174937923,0.038344628487147,0.6008564060587447,96.45028473953101,1433.1973872947162,290.21068992337985,5718.946062989109
9.082988828169519,572.4738623821379,-0.38917136667933844,-0.967560797752598,-38.52576113517154,987.9465724431902,-134.97604587470255,4295.383527886338
-6.8062017201596845,96.33197940947741,-0.037694193204423534,0.31874083272555565,-15.889190548329225,505.09060017971007,22.63657058684233,2558.276824163775
15.764077282855812,110.91417520000012,0.43176354924906213,0.15288854650728956,22.570279003015504,187.63205847308802,38.45946955134473,576.8500717676496
6.209064211172085,143.96311537886325,0.13641611327690292,-0.06623530476489359,-9.555013071683721,285.797413966527,-32.125292074699225,773.1744938322975
3.9841779614908504,83.14439140877734,-0.09944234434640427,-0.010198050063416009,-2.22488624968124,116.35697448175975,7.33012682200248,586.0388087870186
-7.268585049421781,132.77406830356176,0.0993518752775434,-0.7070385757070392,-11.252763010912636,128.44440503825038,-9.027876761231395,311.1903476455574
4.182172009522491,114.85858240997891,0.3221672805019232,-0.4275574262414379,11.450757058944264,153.75685635561382,22.703520069856896,432.58453622467164
1.5315683076480628,59.94356941209571,0.5435805754557784,1.3024203514356119,-2.6506037018744184,86.24794675062282,-14.101360760818684,321.4315366470161
-11.097382691960847,100.35461663891661,-0.26499765769159395,-0.21379935440582232,-12.628950999608916,137.63564135317122,-9.978347297734496,201.78762153176538
3.5873427469998393,77.9234675236261,-0.10545656589237415,-0.44181421107188257,14.684725438960697,169.23989144648237,27.313676438569612,484.1539153789022
3.3571412568806247,130.12425407481888,0.37211180635018726,-0.3012719771458259,-0.23020149011922478,129.366302113466,-14.914926929079924,365.3337170489651
-3.739993956231782,150.2766655318239,0.5553607796801726,-0.201558558041381,-7.097135213112404,82.78168759093542,-6.866933722993178,229.9100001498061
-2.785543362058139,115.04900034861093,0.4589396060295226,0.06173077679174099,0.9544505941736435,91.3305719868081,8.051585807286047,198.05500235858048
4.755111415980775,107.98185283640092,0.5156724030824223,0.3309378570986219,7.540654778038916,139.40503850253097,6.586204183865272,264.4335863129615
6.869210209948378,90.86479516638096,0.30452821510492717,-0.25720970265974996,2.1140987939675973,136.06376370887978,-5.426555984071318,339.7551381816458
-6.6294612225689855,151.6506446014104,0.20317965239411773,-0.42349857037563865,-13.498671432517366,124.67595961217627,-15.612770226484963,239.94796534578427
