mean,var
-247.9484279571532,8441.636074263379
91.30153758429398,1046.5241651533408
-52.200688305610946,589.2900044752083
53.26947639896006,436.4325300610552
-12.58303336757678,480.02090091873674
27.298740548527952,341.8712667446177
-16.89308283876872,356.55610565387246
21.436871012329455,162.35115033398165
-8.487942595716593,148.75382795154502
6.4701869023992,107.0756724569926
1.047825421764734,104.94125786753281
3.1344229820738487,82.10971398483511
0.6337688678266151,104.20740486022049
-0.950024764808347,118.95300796317825
6.925511813649232,139.95272738328018
-4.078596476388955,176.48444166191823
7.461054619053121,180.35140067289183
-0.9861704767932,126.4835535702998
7.068839159890167,159.17730879899003
0.46726898633746183,132.98118369219858
