mean,var
-444.2892757386724,3995.2655652417393
149.67819214729607,1046.023008247637
-11.667985662701183,844.8839328134999
12.684189088859018,253.95418677109896
11.796070683706347,296.1932513713072
-6.24433463256788,351.71671590733763
5.8444701301155035,93.5784147392603
-14.126537161089738,229.14763575289152
-18.580247683412583,217.68206883604182
-6.934736044710819,88.58891760346103
-13.14958499500803,126.11030505499924
-5.293509784247831,78.45814134630157
-0.4472565841822887,139.04274834005662
-6.04568153687792,65.7548737159309
-0.4351255082663858,48.79567344516269
-5.1508758911981625,55.68093795044544
-10.602829448964115,73.14847307944635
0.536819928500711,61.30681250677486
0.2730161370248174,43.25357492159693
-6.814396857035831,42.35630928692662
