mean,var
-288.04035633953026,7119.038110934146
143.30875331648724,878.8933713855612
-4.360613245966578,359.83152946707236
42.526937640397975,223.0656336080525
-18.689352876132762,204.92185445120597
20.20058186613763,193.3085156400724
-9.683477510859998,166.6701963686312
5.212492416981594,188.84871292863573
-14.91959346525783,109.34594036766539
-7.8551272221944135,164.56501937609843
-19.05864009015401,74.65726630554151
8.172093831401359,154.86390583064582
-6.451788182199077,76.10906295412802
-11.747067829219143,72.81971239191242
-12.277117173767351,77.65852332470138
-6.5356593049768525,68.5666220592079
-0.6596031818497907,81.91464707053952
-9.331995476926538,127.55903499702494
-10.031834924148699,78.3758887175753
-8.863094265148659,70.23065661889027
