mean,var
-198.85389313305976,4019.1745492817918
128.39427083395458,844.2268361747923
-43.921577476539795,559.1964261771293
48.11808794704365,454.13223279857306
0.12097106347676857,356.37344238616333
2.1678944456774305,187.263175810877
1.4221533473291348,224.03348931499065
9.829718095635398,149.67433839601566
-10.424953631843938,110.13116597247875
0.7625933447980127,115.00322329509147
0.24693914271829318,124.8640581175232
-4.871028941299763,85.72783237118675
-4.770522027495579,96.31993320052197
-4.220179063064755,99.3916982242636
-4.312325962222192,136.7174362615304
-2.8585085274439934,148.1718982215176
1.088834148857177,169.30416640017862
-5.260652253731524,257.77656149420795
3.8317722699551813,223.23210745607963
2.1691374441228284,199.77405307258243
