mean,var
-208.34047996134362,8093.963369198271
123.45519899462776,1075.2748089801985
-24.984962313134517,1066.031423596454
47.45653220926947,499.4242120237861
8.845755468901093,402.9563485679892
18.76148576005356,216.0353134629945
-3.796914160077471,190.44653815974206
19.283913726913692,187.2255832071779
-7.116789347540291,151.81386850507735
4.297924322358754,131.7296488813559
-8.03947227398968,110.27272765448829
-0.08796107348425738,150.78031820185635
-2.8122453299192203,161.7278588884431
1.0732290488033642,122.75189171323638
-6.449101799551637,121.00170668006974
-0.20870176142010347,113.08087796439261
-8.037050150919631,119.66456039047534
-2.2370570454910745,106.8487485873473
-4.247115180767321,80.74912341207396
-4.60777036406304,80.17123139288847
