mean,var
-235.6046234583925,9275.604805132723
129.55657261724446,1721.558062776418
-36.3981350580003,783.6657941127322
47.15754197093357,497.7264702805795
-5.861580119253013,529.9461119184884
18.13315330716986,292.72155956996363
-11.697848638211479,319.2580611149742
15.294866495263834,181.03396723680672
-4.066188028749942,141.8768907193359
0.9961687942471285,118.4900496539833
-2.426250748595496,138.4256408432208
2.837508129106337,92.07990767761068
-3.5213904948816768,94.54526471225738
-0.6100832983905589,94.09128347068184
2.106179790153255,123.34252046634208
-2.554672422976001,109.32645463264363
1.6807774170023824,88.8044251231131
-1.2615004033650816,106.43962300987019
3.6596674288640036,115.98559916893467
1.515554352472897,117.27532018766207
