mean,var,skew,kurtosis,delta_mean,delta_var,delta2_mean,delta2_var
-259.0762838793913,6326.819518226901,-1.5671194987518917,4.585614367069092,0.0,0.0,0.0,0.0
145.05135847902028,821.289572187779,-1.2788974909373652,3.6786211061247664,404.12764235841166,5654.997130125366,404.12764235841166,5654.997130125366
-71.73551306091228,413.8867234638676,0.5349484162386771,0.9030898697038015,-216.7868715399326,1424.6727579981562,-620.9145138983442,5756.203233508739
23.07976756117577,348.0601381217944,-0.3952263038968072,0.07779086653652367,94.81528062208805,777.0329829527834,311.6021521620206,3037.438233748318
-11.515713871216255,323.1117043640079,0.18633833295972602,-0.22301108753279397,-34.59548143239203,854.2866332826178,-129.41076205448007,2638.6828718231372
10.655294642201309,164.43119433416908,0.001221253962555542,0.09694525606049087,22.171008513417558,610.657256883673,56.766489945809596,2659.888243844971
-13.434207062355862,207.4394922224545,0.014316571452963348,-0.2278989265641882,-24.089501704557172,404.09024157335244,-46.260510217974726,1635.1983731576963
9.126188350429937,116.16826379249088,0.0638743467157231,0.15048360756205215,22.560395412785798,284.4900337837943,46.649897117342974,1144.7616827260074
-8.552282341898994,106.45680592359223,0.0007733935652848601,-0.21132457662308735,-17.678470692328933,208.86216219489026,-40.23886610511474,778.2100265911683
2.124930608803049,160.27612974986044,0.08157394424285817,-0.3265065134578702,10.677212950702042,269.1175045100981,28.355683643030975,714.5239167885874
-3.7036083087647733,85.47049126047514,0.14462788888107223,-0.0406438130303024,-5.828538917567822,243.67404591665536,-16.505751868269865,894.5682729697568
-2.3568235904680424,71.35286671951306,-0.042752987715023894,-0.020850741459807143,1.3467847182967305,113.14639841058177,7.175323635864553,510.5892199299871
-2.6941959638324575,69.30320473707557,-0.2785762617622843,0.3528295863177444,-0.33737237336441495,89.48951871014937,-1.6841570916611457,241.62850780163672
-3.610971445783969,73.10018975002845,-0.05106068093071753,0.24095217867412044,-0.9167754819515116,83.60784374691815,-0.5794031085870966,213.3757860182054
1.7107183655060154,81.6408931559589,0.05061943366353548,0.2696117114585177,5.321689811289984,79.92049936968637,6.238465293241496,200.60234950376935
-2.010724530376276,94.4225901308376,0.15304271739049505,0.07096710610626067,-3.721442895882291,87.25932702939782,-9.043132707172274,197.17585318638714
3.792994607821969,97.56657394052841,0.4545197681620446,0.2654052935199882,5.803719138198246,87.45882100518844,9.525162034080537,202.0207876592663
-6.2132706428857665,91.1732146521514,0.3514971036599318,0.3273373666592514,-10.006265250707736,84.7618909195339,-15.80998438890598,195.47008934081285
0.7940367419415922,91.25400985721916,0.13517550254867716,-0.018291478726433663,7.007307384827359,109.06996491785314,17.013572635535095,225.2512757595121
-1.687789824936673,90.42939091362875,0.19228622947791993,0.08262870041442971,-2.4818265668782646,106.71570224651225,-9.489133951705623,275.48933731482896
