mean,var
-261.5996725636355,1330.5419059716742
196.27848138241274,1096.119818988396
-44.88947434548205,522.3109200925459
-15.469672105392963,624.3937263603948
31.495143521173695,216.02087027738074
-0.2385936330951332,154.32232556167187
-13.52553659177706,90.17047594854478
-0.3749427754272481,86.47777877247802
-12.391151838559821,72.2215377082417
-12.970364801302843,70.75768874063424
-8.415744305240537,64.46839132539966
-8.204909050809379,60.512944831050405
-1.2867431279104657,66.54558196070201
1.0564526885935335,103.48161206706853
-1.3175604730543444,75.30017082726945
-2.4758357936247775,63.084167764986155
-6.757737603028473,68.68260991804515
-13.832612988313038,76.85044508849244
-9.505947509877533,67.54824586922405
-1.4752566086150725,61.84275374791302
