mean,var
-261.4992417906005,3815.8369378891925
141.79730067719797,752.1344386802676
-36.39374998676138,704.3872174444434
28.943073777747614,369.8215511886551
12.48883898647928,283.2853209930875
0.2835282553923135,132.4913816787115
-0.40028538544049697,195.3668866583936
4.392092184276762,86.12118215923067
-1.7351704333456643,79.4158374484115
-3.3135296160046304,132.9372689271436
-1.315238233256125,125.33071003856347
-3.0113042220575466,103.20033853877277
-12.930005146630949,95.32083347132959
-6.94791799048478,124.55142787893568
-3.6511666112812944,144.10060132990495
-5.472388319315127,94.65081548735314
0.2741356121962375,90.70269798686135
-4.648445816040798,106.76356865838282
1.7447065319877917,136.17776862580786
5.72365845073378,126.13089867893467
