mean,var
-256.90849262608407,3229.3279603786787
184.39240912444762,413.0727547724281
-64.92871985316431,382.38143835506435
23.18226658774076,322.49502223429
17.36219705448616,223.0464282869777
-2.1349141688486086,133.14216901525845
-2.2928857106546667,170.1419933660989
-4.905610570578412,103.10318926918963
-4.256381705205678,74.49236772463468
-6.1237823177128154,99.90443230209469
-7.899980375233243,75.58348298553302
-1.4280192234724831,71.74347601643021
-3.084193017004457,71.91266508871584
-5.488994897767771,71.0706203011217
-5.8893092668116855,66.18392805616939
-8.30893553041957,62.59152250056594
-5.75628307211665,51.33662061023571
-4.356212330138313,37.10681054403437
-3.2336324195828214,37.11900870719437
-6.585981765621748,41.98542016055153
