mean,var
-253.4766168344012,1469.9847302533294
205.05172466547958,245.87860834941887
-47.55026717374723,427.84796874165426
5.925450692154719,294.2546154339622
26.790717781572933,172.73720134427307
-9.978872646738568,130.06881976242846
-1.607617874065378,112.32440611305749
-3.3564715969679937,101.08438640281705
-6.181361189334605,84.85730793517064
-4.36242322210908,87.98323025340596
-7.453296934609378,75.74416928584778
-1.8153958210320327,71.94739433240969
-1.9488264413040142,71.92085414033986
-4.559631308791128,59.48075236225799
-5.185512077128922,62.31056971254257
-8.309884278704194,57.40653215983011
-6.795775078137634,54.5336651416189
-4.981175863921885,47.44905292584271
-3.6817694708268376,45.81908391331529
-3.174237896313582,45.278699506358755
