mean,var,skew,kurtosis,delta_mean,delta_var,delta2_mean,delta2_var
-198.6049746786107,5783.174808065368,-2.2395777757543645,8.059527543642883,0.0,0.0,0.0,0.0
128.3498425124213,985.4678031065268,-0.7800025355946616,2.0054429520621033,326.95481719103196,5728.336620575778,326.95481719103196,5728.336620575778
-74.09846771499181,611.0475033845202,1.0629541215731089,1.2779071840366152,-202.44831022741312,1765.8700544985406,-529.403127418445,6147.054455560172
54.15442222934429,386.2319103046056,-0.5276850208260451,0.6164033268403202,128.2528899443361,1142.5702889795314,330.7012001717492,4191.949507126218
-6.959502789796455,340.3807478498738,0.17368921792687245,-0.14916575931615883,-61.113925019140744,742.7858920323811,-189.36681496347686,2948.928814637331
5.785660434549199,248.69548923951479,-0.06337898637207424,-0.4100552312865773,12.745163224345655,711.2261758935513,73.85908824348638,2474.4588275730916
-2.088354885205832,213.5529701280793,0.0005780071252595685,-0.2605449836807612,-7.874015319755032,416.73712413787166,-20.619178544100688,1694.5176467721913
10.80142316942094,139.4030073269031,-0.009542590392760744,-0.21156232417618925,12.889778054626772,322.3472456838779,20.7637933743818,997.9000076676042
-10.401361831464508,153.3169008304204,-0.01138581297110733,-0.2546021477824483,-21.202785000885445,326.2968465568353,-34.09256305551222,888.5794241488219
-4.11864328458771,137.47293767636228,0.04941229415606439,-0.20146229978506103,6.282718546876797,330.0304540533997,27.485503547762242,1061.1016631303949
0.10750014057870996,159.89292874197983,0.0867941751005431,-0.19785598196964038,4.226143425166419,229.02130713925078,-2.0565751217103787,743.5451170010135
-3.681656216221714,94.78404627704494,-0.02586722167022769,-0.18028425811748372,-3.789156356800424,260.8379450161582,-8.015299781966842,724.3563513441175
-6.626284265431247,111.9301665477048,-0.16269834585532209,-0.14327766277214815,-2.944628049209532,131.54700476515123,0.8445283075908926,436.2682979397049
-2.258521234969117,85.01214681432864,0.1872523117918025,0.3387261494472762,4.36776303046213,154.3269840065881,7.312391079671662,397.81240933331475
-3.62737641206633,112.27874830538033,0.1510499209570803,0.3128140369903196,-1.3688551770972126,95.8859539959816,-5.736618207559341,264.6290821980797
-4.153024310012279,99.96038418989157,0.40672964866758776,0.2918557132459032,-0.52564789794595,102.79748257684969,0.8432072791512627,244.04686391977086
3.0773653744062957,118.6869870282113,0.13599296022005994,0.013936160803777131,7.230389684418577,120.23124040387238,7.756037582364526,235.43987397179455
-3.5839123664027683,114.75498588772503,0.21326176697217253,0.17107765268936825,-6.661277740809065,134.136389717938,-13.891667425227638,365.08825643742415
-0.5003284814453096,123.5602806501315,0.3632035418574421,0.3234861063921368,3.083583884957459,123.20276555936279,9.744861625766525,328.47452540677534
-1.5492569667368983,133.2774830524008,0.17130147495477493,0.29007440155519104,-1.0489284852915888,117.98400830002325,-4.1325123702490485,248.56784626423283
