mean,var
-205.6820355592118,2623.487673614447
178.28004144476003,308.1104218613
-94.73687889895965,431.2806455779923
46.665035714014444,326.2890469663207
2.7533252972683453,213.40251981609583
-8.482959133117518,102.67759308966829
13.72750169094383,115.40566758366732
-15.630394877140379,101.64477282874162
1.3902726246304051,87.04285760780344
-8.194904672588503,67.14317247177591
-6.359696565618706,65.4000041393988
-0.6693586170576508,76.50362076286518
-9.368665483360873,72.16078514240114
-0.5760230742861259,53.17975588351953
-7.274081683641466,56.75335626342602
-6.506734119894078,59.05557600453032
-2.162285695181785,54.1679335541487
-7.71644670401207,43.67030592130325
-2.2806316007863283,44.710350295722975
-3.695246666099564,56.40088724938153
