mean,var
-297.6802566520589,1733.8829880319697
168.44612789249703,767.8736140348949
-62.533162333938236,971.4607139999463
25.734239014782304,644.3077486492766
22.84688779207499,268.02680412583027
-17.62530762477056,225.81394214831622
10.770858746756424,157.22527915930178
-4.734841438339925,133.0884668850843
-10.939650200029638,125.10634724863954
-3.7929718474448286,122.48374460748225
-8.229670344232808,132.83635654405833
-3.4630060471825486,122.88847802710262
-9.779620543493499,108.16459086568315
-10.402390260727925,99.45578348824985
-4.318580092914264,137.64440228877123
-7.417050951383558,181.7998243801364
-1.8957648116849137,189.4097392436667
1.1409506297860665,181.15525441843266
-4.130248540298049,193.267664271995
-3.713971310010084,188.26832857184445
